Cell id,Area,Perimeter,Convex hull area,Convex hull perimeter,Major axis vector,Major axis angle (rad),Major axis length,Minor axis length,Centroids,Fibre length
467,947,152,1076,152,"(49 , -14)",-0.27829965900511133,50.0,24.0,"(1315.0 , 1146.0)",15.706503190392045
468,1526,172,1593,172,"(27 , -39)",-0.9652516631899266,47.0,44.0,"(1660.0 , 1157.0)",25.02779924438857
469,2227,210,2349,210,"(51 , -36)",-0.6146629519221656,62.0,53.0,"(105.0 , 1159.0)",29.494565859345318
470,2584,272,3091,264,"(14 , -81)",-1.3996477213787146,82.0,50.0,"(688.0 , 1180.0)",22.833640837455143
471,247,64,261,64,"(17 , 12)",0.6146629519221656,20.0,19.0,"(901.0 , 1147.0)",13.0
472,1479,188,1650,184,"(24 , -56)",-1.1659045405098132,60.0,38.0,"(1755.0 , 1168.0)",19.981487827787408
473,3719,316,4159,290,"(79 , 43)",0.4984594104666788,89.0,62.0,"(1559.0 , 1174.0)",28.780481882041123
474,1858,236,2239,210,"(15 , -57)",-1.313472611823808,58.0,41.0,"(1919.0 , 1173.0)",18.713525843032627
475,335,78,361,78,"(19 , 16)",0.6998928697192437,24.0,19.0,"(213.0 , 1157.0)",12.773187976463145
476,382,93,417,93,"(27 , -16)",-0.5349550737860964,31.0,18.0,"(1985.0 , 1156.0)",10.657839740536971
477,312,76,323,76,"(26 , -12)",-0.4324077755705379,28.0,14.0,"(1834.0 , 1155.0)",12.0
478,2632,302,3439,282,"(86 , -7)",-0.08121630645073759,86.0,52.0,"(613.0 , 1179.0)",20.108213605264545
479,1930,236,2309,216,"(63 , -15)",-0.23374318086890142,64.0,44.0,"(38.0 , 1175.0)",19.617262664969566
480,1508,178,1607,174,"(35 , -42)",-0.8760580505981934,54.0,41.0,"(1883.0 , 1178.0)",22.76868618789927
481,5488,408,6613,378,"(107 , 19)",0.17573829668536678,108.0,82.0,"(2028.0 , 1192.0)",31.88580742816758
482,1100,156,1149,156,"(21 , -45)",-1.1341691669813554,49.0,31.0,"(504.0 , 1181.0)",18.481715471316807
483,4569,366,5151,348,"(83 , 68)",0.686385248517217,107.0,59.0,"(1474.0 , 1200.0)",29.829504623361423
484,1627,182,1761,182,"(25 , -46)",-1.0729739941778955,52.0,44.0,"(1796.0 , 1188.0)",24.4464967285727
485,3038,261,3281,252,"(70 , -29)",-0.3927606656373215,75.0,53.0,"(978.0 , 1196.0)",30.32776496270607
486,1368,186,1552,186,"(25 , 47)",1.0819439724671487,53.0,33.0,"(1035.0 , 1200.0)",18.317558657916095
487,1112,144,1147,144,"(38 , -17)",-0.420663349133035,41.0,35.0,"(828.0 , 1190.0)",22.435340033749462
488,1256,160,1353,160,"(36 , -27)",-0.6435011087932844,45.0,38.0,"(78.0 , 1196.0)",21.452763009008592
489,3877,421,6044,382,"(105 , -52)",-0.45983083364175814,117.0,56.0,"(228.0 , 1213.0)",20.393871759312518
490,856,130,898,130,"(33 , 21)",0.5667292175235064,39.0,30.0,"(286.0 , 1198.0)",18.349028301915094
491,1098,144,1134,144,"(26 , 32)",0.8884797719201486,41.0,37.0,"(1832.0 , 1202.0)",21.92875272052971
492,952,144,1022,144,"(33 , 24)",0.628796286415433,40.0,34.0,"(35.0 , 1204.0)",17.452763009008592
493,3511,302,4020,300,"(78 , -37)",-0.44292518710832224,86.0,59.0,"(492.0 , 1221.0)",28.710578118553336
494,3161,296,3606,294,"(65 , -69)",-0.8152400480645577,94.0,48.0,"(655.0 , 1226.0)",25.88555310512237
495,2128,246,2473,248,"(63 , 45)",0.6202494859828215,77.0,39.0,"(144.0 , 1221.0)",20.827527736809508
496,1891,202,2074,202,"(38 , -44)",-0.8584387287005677,58.0,45.0,"(1117.0 , 1222.0)",24.824135847064465
497,1685,257,2244,256,"(58 , 53)",0.7403835476229214,78.0,33.0,"(1726.0 , 1228.0)",14.822654329814554
498,413,94,431,94,"(30 , -11)",-0.35144479400355166,31.0,18.0,"(1307.0 , 1207.0)",11.699576278794053
499,831,144,952,144,"(30 , -35)",-0.8621700546672264,46.0,23.0,"(2007.0 , 1221.0)",14.436141347152176
500,1449,200,1671,200,"(30 , 56)",1.0789871508061981,63.0,34.0,"(302.0 , 1232.0)",17.580869845105347
501,5566,370,6218,358,"(81 , 74)",0.7402675383426992,109.0,76.0,"(1275.0 , 1249.0)",37.81682159932544
502,4406,396,5681,368,"(9 , 118)",1.4946725235743694,118.0,61.0,"(1504.0 , 1265.0)",25.549336286184584
503,2287,224,2541,222,"(39 , 51)",0.9179496956941223,64.0,49.0,"(1610.0 , 1237.0)",26.86239543133307
504,2594,256,2984,252,"(13 , 74)",1.39689513765701,75.0,46.0,"(1774.0 , 1245.0)",25.2443552498478
505,871,164,1090,164,"(39 , 34)",0.7170118198069448,51.0,25.0,"(53.0 , 1228.0)",12.539501058484586
506,992,154,1116,154,"(18 , 43)",1.1743550435764554,46.0,30.0,"(1886.0 , 1230.0)",16.35841017451547
507,1009,180,1323,180,"(27 , 50)",1.0756630633264925,56.0,23.0,"(1906.0 , 1238.0)",13.125245098981544
508,1234,160,1326,160,"(27 , 38)",0.9530406012286641,46.0,37.0,"(210.0 , 1236.0)",20.868873530291008
509,4246,342,5001,332,"(47 , -88)",-1.0802493779679874,99.0,65.0,"(1558.0 , 1261.0)",30.14433181687714
510,5709,459,7241,414,"(41 , 113)",1.2227360551453321,120.0,76.0,"(180.0 , 1279.0)",28.387030504967
511,1367,160,1403,160,"(24 , 43)",1.0617254383725134,49.0,37.0,"(1961.0 , 1239.0)",24.735662477526255
512,1910,210,2080,204,"(55 , -17)",-0.29977607009997964,57.0,48.0,"(1417.0 , 1243.0)",23.409623584422288
513,1510,176,1568,176,"(50 , 26)",0.4795192919925962,56.0,41.0,"(798.0 , 1242.0)",23.360232559449706
514,2612,314,3620,308,"(41 , -86)",-1.1259258533865233,95.0,45.0,"(35.0 , 1266.0)",18.916025644473834
515,3462,350,4396,316,"(64 , -60)",-0.7531512809621944,87.0,66.0,"(1665.0 , 1270.0)",22.736970422933425
516,2210,210,2285,210,"(50 , 44)",0.7216548508647612,66.0,44.0,"(401.0 , 1255.0)",29.128008214959515
517,1677,190,1807,184,"(47 , -32)",-0.5977583915930821,56.0,46.0,"(569.0 , 1249.0)",23.43238690688252
518,5468,367,6066,348,"(106 , 39)",0.3525531338101769,112.0,67.0,"(897.0 , 1266.0)",37.43552218791016
519,1234,158,1314,158,"(41 , 23)",0.5112307122777896,47.0,38.0,"(116.0 , 1260.0)",21.437608131811558
520,2881,298,3582,286,"(78 , -36)",-0.4324077755705379,85.0,59.0,"(1070.0 , 1279.0)",22.83521508803119
521,3294,296,3789,288,"(85 , -33)",-0.3703234297027748,91.0,62.0,"(273.0 , 1276.0)",27.288117143493352
522,4500,392,5504,348,"(92 , 55)",0.5388195016359154,107.0,68.0,"(1430.0 , 1287.0)",26.557715602033
523,1994,226,2248,216,"(67 , -13)",-0.1916484966866772,68.0,42.0,"(489.0 , 1267.0)",21.88425213865805
524,1181,148,1212,148,"(35 , 22)",0.5611634122883522,41.0,38.0,"(1338.0 , 1266.0)",23.288690799197912
525,2181,248,2576,232,"(18 , 71)",1.3225064174918286,73.0,47.0,"(1850.0 , 1285.0)",21.220102991792636
526,1569,192,1769,190,"(27 , 47)",1.049361887023153,54.0,38.0,"(533.0 , 1281.0)",20.889116576548084
527,211,60,222,60,"(14 , 15)",0.8198672643969563,20.0,14.0,"(1146.0 , 1266.0)",11.25834261322606
528,1398,178,1608,178,"(47 , -28)",-0.5372847143007717,54.0,38.0,"(806.0 , 1281.0)",20.37014297597269
529,1046,154,1180,150,"(43 , 21)",0.4543020866933162,47.0,32.0,"(1615.0 , 1281.0)",17.613401425794578
530,354,86,395,86,"(9 , -26)",-1.237552025683224,27.0,18.0,"(640.0 , 1280.0)",11.095673976657594
531,3548,318,4271,302,"(83 , -14)",-0.16710179993110563,84.0,63.0,"(997.0 , 1302.0)",26.847839550498975
532,956,158,1128,158,"(7 , -43)",-1.4094212163742053,43.0,37.0,"(1708.0 , 1294.0)",14.91850289343629
533,4095,468,6912,428,"(138 , -14)",-0.10110337173629852,138.0,59.0,"(1162.0 , 1312.0)",19.051033696112952
534,2516,262,2930,246,"(75 , 33)",0.41450687458478597,81.0,50.0,"(1900.0 , 1304.0)",23.378152936985302
535,1160,156,1256,156,"(17 , 40)",1.16892567935444,43.0,38.0,"(1995.0 , 1307.0)",20.0
536,437,96,483,96,"(17 , 23)",0.9342881110069455,28.0,21.0,"(673.0 , 1300.0)",12.210173877448405
537,3473,348,4593,328,"(88 , 28)",0.3080527810237764,92.0,67.0,"(829.0 , 1321.0)",23.0
538,632,112,680,112,"(31 , -21)",-0.5954098754787326,37.0,26.0,"(1551.0 , 1299.0)",15.671171994062048
539,1377,162,1428,162,"(24 , -41)",-1.0412067280128203,47.0,37.0,"(719.0 , 1311.0)",24.275019260412048
540,2687,264,3012,256,"(9 , -83)",-1.4627846020948503,83.0,46.0,"(939.0 , 1330.0)",25.14660356836901
541,1778,196,1880,196,"(23 , -48)",-1.1239538583091324,53.0,48.0,"(1258.0 , 1316.0)",24.04003205130263
542,4289,490,6529,388,"(110 , -30)",-0.2662520491509253,114.0,71.0,"(1624.0 , 1333.0)",18.97584822854138
543,1583,176,1653,176,"(45 , 40)",0.7266423406817256,60.0,39.0,"(775.0 , 1315.0)",25.211705771944064
544,1165,166,1303,166,"(10 , 50)",1.373400766945016,50.0,33.0,"(1938.0 , 1320.0)",17.893856731774246
545,2598,268,3033,268,"(17 , 71)",1.3357841110742394,73.0,61.0,"(34.0 , 1334.0)",23.514370189682204
546,2679,252,3151,248,"(48 , 57)",0.870903457075653,74.0,56.0,"(1039.0 , 1335.0)",27.08343000786406
547,5015,461,6938,408,"(100 , -86)",-0.7102710074866863,131.0,64.0,"(1573.0 , 1354.0)",24.323862393698917
548,1678,188,1786,186,"(36 , -46)",-0.906750163968212,58.0,42.0,"(1491.0 , 1329.0)",23.956562756394174
549,501,110,583,110,"(24 , -22)",-0.7419472680059175,32.0,23.0,"(1089.0 , 1322.0)",11.523454691329542
550,708,138,823,138,"(36 , -6)",-0.16514867741462683,36.0,26.0,"(883.0 , 1325.0)",12.53980874400225
551,2393,250,2849,250,"(40 , -60)",-0.982793723247329,72.0,43.0,"(1711.0 , 1341.0)",23.599485864580146
552,609,110,649,110,"(28 , -22)",-0.6659692373791098,35.0,26.0,"(396.0 , 1325.0)",15.365338900488403
553,5195,432,6280,354,"(81 , 74)",0.7402675383426992,109.0,89.0,"(1173.0 , 1360.0)",27.569906129608427
554,1208,168,1331,168,"(22 , 44)",1.1071487177940904,49.0,35.0,"(512.0 , 1340.0)",18.42034775489681
555,1345,176,1474,172,"(35 , -37)",-0.8131687999908693,50.0,38.0,"(638.0 , 1342.0)",19.689508437713563
556,1844,186,1912,186,"(48 , 31)",0.573440526154829,57.0,48.0,"(133.0 , 1342.0)",28.660437225088728
557,1786,188,1840,188,"(49 , 15)",0.2970642123410428,51.0,47.0,"(1293.0 , 1343.0)",26.433036198796867
558,2057,230,2351,222,"(62 , 19)",0.29736514522392365,64.0,51.0,"(857.0 , 1348.0)",22.155269133858155
559,1061,149,1143,150,"(42 , 15)",0.3430239404207034,44.0,32.0,"(245.0 , 1343.0)",19.1789596314988
560,805,156,1001,140,"(15 , 39)",1.2036224929766774,41.0,31.0,"(1217.0 , 1349.0)",12.241823679480696
561,3118,280,3474,270,"(59 , 70)",0.8704637033660931,91.0,57.0,"(349.0 , 1365.0)",27.78625816158913
562,3894,311,4444,312,"(56 , 69)",0.88902562339432,88.0,60.0,"(1085.0 , 1373.0)",31.370451705520026
563,3536,320,4205,286,"(76 , 47)",0.5538543924717979,89.0,69.0,"(1807.0 , 1364.0)",26.48364735896139
564,2643,250,2849,248,"(29 , 61)",1.1270136540452556,67.0,48.0,"(414.0 , 1368.0)",26.95777159490418
565,1052,166,1252,162,"(34 , -36)",-0.8139618212362083,49.0,29.0,"(682.0 , 1355.0)",15.610813068000763
566,1266,170,1366,170,"(15 , 51)",1.2847448850775784,53.0,35.0,"(77.0 , 1364.0)",19.256721401661082
567,1248,176,1381,176,"(14 , -50)",-1.297787623708186,51.0,38.0,"(1764.0 , 1364.0)",17.770245902792
568,627,118,707,118,"(15 , 34)",1.155304230854006,37.0,23.0,"(179.0 , 1359.0)",13.903526039517779
569,2527,312,3367,300,"(63 , -83)",-0.9215371242505891,104.0,49.0,"(1542.0 , 1387.0)",18.359409795006222
570,2050,226,2309,226,"(71 , 27)",0.3633931334952306,75.0,44.0,"(1924.0 , 1364.0)",22.702810767757626
571,3055,296,3593,282,"(7 , 86)",1.4895800203441592,86.0,52.0,"(46.0 , 1390.0)",24.796341599429823
572,4517,369,5363,350,"(50 , 95)",1.0863183977578734,107.0,65.0,"(887.0 , 1396.0)",29.05931635122152
573,1869,204,2007,206,"(22 , -57)",-1.2024474053859335,61.0,41.0,"(1864.0 , 1374.0)",23.944501483062634
574,369,93,426,94,"(9 , 27)",1.2490457723982544,28.0,18.0,"(383.0 , 1361.0)",10.151813102570264
575,3466,296,3861,266,"(54 , 58)",0.8210972760767723,79.0,73.0,"(252.0 , 1386.0)",29.16697645708021
576,1011,180,1186,180,"(59 , -19)",-0.3115468269026879,61.0,20.0,"(658.0 , 1372.0)",13.156633343818683
577,499,100,531,100,"(27 , -11)",-0.386875717731028,29.0,23.0,"(991.0 , 1373.0)",13.775027839678176
578,1650,220,1942,218,"(22 , 58)",1.208252089530389,62.0,37.0,"(1291.0 , 1398.0)",17.919007564521685
579,1001,144,1086,142,"(40 , -18)",-0.4228539261329407,43.0,33.0,"(1726.0 , 1385.0)",18.824435962682333
580,1513,192,1734,192,"(31 , 49)",1.0067126057452396,57.0,36.0,"(729.0 , 1396.0)",19.875277779149535
581,350,82,386,82,"(15 , -22)",-0.9723774333163594,26.0,17.0,"(2042.0 , 1386.0)",12.118472692879894
582,1867,210,2063,202,"(22 , -49)",-1.148791296892679,53.0,53.0,"(1330.0 , 1405.0)",22.67970489750311
583,1403,176,1543,170,"(41 , -30)",-0.6316906343389692,50.0,42.0,"(142.0 , 1406.0)",20.91320723876961
584,884,144,949,144,"(8 , -46)",-1.3986055122719576,46.0,26.0,"(1038.0 , 1406.0)",15.702216869815562
585,3235,338,4173,284,"(51 , -72)",-0.9544993893988254,88.0,77.0,"(470.0 , 1417.0)",22.00800051206555
586,2567,264,2965,244,"(29 , 77)",1.2106031823770664,82.0,42.0,"(763.0 , 1424.0)",23.703428034886798
587,1977,281,2790,254,"(65 , -39)",-0.5404195002705842,75.0,46.0,"(1890.0 , 1418.0)",15.861926858915105
588,8735,660,13321,560,"(157 , -42)",-0.2613950986760279,162.0,104.0,"(380.0 , 1461.0)",29.022060612759702
589,2338,276,2812,274,"(75 , -41)",-0.5002804282248521,85.0,40.0,"(687.0 , 1427.0)",19.776022103044127
590,2240,268,2803,224,"(35 , 67)",1.0893991027375929,75.0,40.0,"(1232.0 , 1434.0)",19.576377194482497
591,2517,316,3321,314,"(69 , -84)",-0.8831250707561671,108.0,32.0,"(2020.0 , 1436.0)",17.97541479043057
592,1007,148,1070,148,"(8 , 46)",1.3986055122719576,46.0,29.0,"(1591.0 , 1425.0)",17.973702409559554
593,3050,286,3408,278,"(28 , -83)",-1.2454356797782546,87.0,48.0,"(1192.0 , 1446.0)",26.087997181361843
594,356,91,400,92,"(21 , -20)",-0.7610127542247297,29.0,23.0,"(1261.0 , 1416.0)",10.03927618111384
595,1915,286,2712,252,"(14 , -79)",-1.395402106251474,80.0,45.0,"(1703.0 , 1447.0)",14.95576952508771
596,1358,169,1447,170,"(41 , -20)",-0.4538440015215101,45.0,41.0,"(1513.0 , 1426.0)",21.584509442067436
597,1005,147,1075,148,"(50 , 20)",0.3805063771123649,53.0,26.0,"(1075.0 , 1418.0)",18.160688554978698
598,916,168,1165,154,"(22 , 42)",1.0882830317724197,47.0,30.0,"(796.0 , 1434.0)",12.879560442877928
599,4470,382,5658,346,"(25 , -111)",-1.3492675221781487,113.0,60.0,"(1769.0 , 1469.0)",27.30725845077059
600,204,60,222,60,"(10 , 16)",1.0121970114513341,18.0,13.0,"(561.0 , 1424.0)",10.417424305044161
601,1167,162,1215,162,"(23 , -46)",-1.1071487177940904,51.0,31.0,"(1862.0 , 1441.0)",18.745690082192908
602,1052,152,1099,152,"(29 , -41)",-0.9551764373657867,50.0,27.0,"(2054.0 , 1439.0)",18.20101012677667
603,5131,350,5677,340,"(56 , -83)",-0.977253613723555,100.0,74.0,"(112.0 , 1466.0)",37.24813436299106
604,1741,216,2045,210,"(27 , -51)",-1.0838970949836275,57.0,49.0,"(617.0 , 1446.0)",19.72172699799478
605,896,142,962,142,"(23 , -35)",-0.9894161429899969,41.0,30.0,"(1314.0 , 1436.0)",16.414665316007685
606,1933,212,2107,212,"(57 , -26)",-0.42794849632148213,62.0,48.0,"(1462.0 , 1444.0)",23.402702826102516
607,9404,574,11286,492,"(133 , -86)",-0.5739930122864605,158.0,88.0,"(206.0 , 1478.0)",37.725475656942805
608,1660,183,1767,184,"(38 , -44)",-0.8584387287005677,58.0,43.0,"(1271.0 , 1444.0)",24.939846228343242
609,542,105,609,106,"(20 , -28)",-0.9505468408120751,34.0,27.0,"(734.0 , 1438.0)",14.123067164365096
610,2131,228,2386,222,"(31 , 55)",1.0575440539286356,63.0,52.0,"(1541.0 , 1453.0)",23.563493005399025
611,599,134,733,120,"(8 , -36)",-1.3521273809209546,36.0,22.0,"(1422.0 , 1446.0)",10.625341532604253
612,1463,182,1618,180,"(54 , 26)",0.4487233440107211,59.0,33.0,"(1064.0 , 1451.0)",20.857556939296785
613,2990,342,3999,314,"(75 , -70)",-0.7509290623979403,102.0,47.0,"(1991.0 , 1476.0)",19.771391312458164
614,1469,170,1574,170,"(37 , -31)",-0.6973907898697076,48.0,44.0,"(997.0 , 1459.0)",24.135632327793044
615,446,100,481,102,"(25 , -21)",-0.6986598247214632,32.0,22.0,"(504.0 , 1452.0)",11.620911839740348
616,3614,348,4525,332,"(83 , -64)",-0.6568590928486122,104.0,49.0,"(474.0 , 1471.0)",24.111209265879502
617,248,66,258,66,"(22 , 9)",0.388318718172466,23.0,12.0,"(1365.0 , 1448.0)",11.575571099101948
618,547,98,562,98,"(27 , -20)",-0.6375487981386927,33.0,24.0,"(265.0 , 1455.0)",17.202740240336787
619,1338,171,1487,166,"(45 , -25)",-0.507098504392337,51.0,38.0,"(1667.0 , 1469.0)",20.623940703324507
620,2752,280,3245,266,"(66 , -52)",-0.6673061349783543,84.0,52.0,"(1835.0 , 1485.0)",23.65347909497413
621,2127,224,2363,220,"(29 , 64)",1.1453466894248543,70.0,50.0,"(1901.0 , 1488.0)",24.23523965146282
622,1153,162,1259,162,"(49 , 15)",0.2970642123410428,51.0,30.0,"(605.0 , 1476.0)",18.426259945355884
623,1412,182,1525,182,"(43 , 33)",0.6545707673233914,54.0,33.0,"(1955.0 , 1485.0)",19.843616778665
624,1453,208,1864,208,"(17 , 59)",1.2902595350565746,61.0,46.0,"(63.0 , 1496.0)",16.630521632345214
625,283,80,310,80,"(20 , 20)",0.7853981633974483,28.0,12.0,"(652.0 , 1481.0)",9.183346173608031
626,1229,175,1450,176,"(41 , 30)",0.6316906343389692,50.0,37.0,"(1634.0 , 1494.0)",17.576301369504538
627,1926,206,2037,206,"(50 , -43)",-0.7102710074866863,65.0,45.0,"(1251.0 , 1504.0)",24.550974043576268
628,1909,197,2016,198,"(44 , 33)",0.6435011087932844,55.0,48.0,"(804.0 , 1505.0)",26.521988648366086
629,910,154,1040,154,"(11 , 42)",1.3146449442292931,43.0,35.0,"(618.0 , 1503.0)",14.578252572188628
630,712,140,846,132,"(34 , -23)",-0.5947592574833528,41.0,30.0,"(1443.0 , 1500.0)",12.35049669418775
631,787,132,852,132,"(34 , 29)",0.7061990924279968,44.0,26.0,"(1656.0 , 1505.0)",15.621852803017234
632,377,98,426,98,"(26 , 22)",0.702256931509007,34.0,16.0,"(1472.0 , 1505.0)",9.558447202516065
633,429,94,474,94,"(22 , 22)",0.7853981633974483,31.0,21.0,"(240.0 , 1520.0)",12.39819834441274
