Cell id,Area,Perimeter,Convex hull area,Convex hull perimeter,Major axis vector,Major axis angle (rad),Major axis length,Minor axis length,Centroids,Fibre length
467,1893,230,2181,230,"(72 , 6)",0.08314123188844122,72.0,44.0,"(598.0 , 1148.0)",19.90678252663122
468,3530,354,4524,332,"(79 , 68)",0.7107074345756492,104.0,53.0,"(910.0 , 1168.0)",22.908460911486458
469,1340,192,1599,182,"(27 , -55)",-1.1144478582377877,61.0,39.0,"(1357.0 , 1155.0)",16.95165060747995
470,1458,164,1481,164,"(40 , -22)",-0.5028432109278609,45.0,42.0,"(2001.0 , 1148.0)",26.06681547693192
471,2599,287,3164,268,"(72 , 21)",0.28379410920832787,75.0,63.0,"(782.0 , 1163.0)",21.261758794745084
472,574,112,632,112,"(30 , -20)",-0.5880026035475675,36.0,21.0,"(895.0 , 1145.0)",13.508623253810562
473,2373,248,2694,248,"(11 , -69)",-1.412706355673211,69.0,54.0,"(1069.0 , 1169.0)",23.646382178469786
474,3398,304,3868,298,"(25 , 81)",1.2714300927375446,84.0,63.0,"(1157.0 , 1177.0)",27.235258639053562
475,1415,172,1516,164,"(25 , -41)",-1.0232340908548991,48.0,40.0,"(323.0 , 1158.0)",22.16733334400034
476,2601,262,2909,256,"(33 , 73)",1.146234946430539,80.0,45.0,"(141.0 , 1177.0)",24.399513384875846
477,2156,228,2378,220,"(58 , 27)",0.4356828730309406,63.0,49.0,"(363.0 , 1164.0)",23.93944949036692
478,499,100,528,100,"(29 , 9)",0.30092023436042514,30.0,22.0,"(1041.0 , 1152.0)",13.775027839678176
479,2311,238,2559,238,"(40 , 56)",0.9505468408120751,68.0,43.0,"(961.0 , 1177.0)",24.43933828348358
480,1076,178,1249,178,"(49 , -24)",-0.4554510712508935,54.0,28.0,"(1014.0 , 1170.0)",14.42925009249021
481,1466,183,1605,184,"(51 , -24)",-0.4398425828157362,56.0,33.0,"(576.0 , 1174.0)",20.708783975213983
482,1351,213,1671,214,"(32 , -55)",-1.043853099605467,63.0,38.0,"(2029.0 , 1187.0)",14.719979236963809
483,4255,392,5503,374,"(101 , -25)",-0.24264766501773763,104.0,71.0,"(840.0 , 1205.0)",24.86314198709381
484,2506,226,2615,226,"(52 , -40)",-0.6556956262415362,65.0,52.0,"(89.0 , 1189.0)",30.303626205140528
485,1803,232,2264,230,"(71 , -36)",-0.4692655274257615,79.0,31.0,"(534.0 , 1193.0)",18.490507469723177
486,2030,216,2315,210,"(39 , 52)",0.9272952180016122,65.0,55.0,"(706.0 , 1198.0)",24.234247867725568
487,2618,257,2992,252,"(62 , -47)",-0.6486424516665438,77.0,49.0,"(1214.0 , 1202.0)",25.390477357538217
488,1005,168,1169,168,"(42 , -39)",-0.7483780475235183,57.0,23.0,"(1999.0 , 1194.0)",14.45004537208818
489,939,132,972,132,"(27 , 32)",0.8699419189104465,41.0,32.0,"(1763.0 , 1190.0)",20.75255128608411
490,4969,429,6621,380,"(88 , 57)",0.5747758616989802,104.0,77.0,"(158.0 , 1222.0)",26.419544724775918
491,2444,300,3219,292,"(11 , 92)",1.4517960334121167,92.0,38.0,"(1800.0 , 1222.0)",18.599645391185703
492,263,70,283,70,"(14 , -20)",-0.960070362405688,24.0,15.0,"(1492.0 , 1191.0)",10.923526781017047
493,1177,161,1298,162,"(40 , 22)",0.5028432109278609,45.0,31.0,"(595.0 , 1202.0)",19.200950140208228
494,7306,538,9475,468,"(120 , 36)",0.2914567944778671,125.0,118.0,"(764.0 , 1247.0)",30.65275641597414
495,3067,334,3642,278,"(76 , 29)",0.36452600240693456,81.0,65.0,"(1655.0 , 1224.0)",21.00800051206555
496,3003,280,3467,274,"(72 , 12)",0.16514867741462683,72.0,64.0,"(653.0 , 1226.0)",26.445436519234867
497,2893,293,3662,294,"(18 , -85)",-1.36211456445987,86.0,53.0,"(982.0 , 1240.0)",23.52513197604241
498,1712,178,1770,178,"(20 , -49)",-1.1832725210146178,52.0,44.0,"(1047.0 , 1217.0)",28.1216606458408
499,1042,194,1410,174,"(18 , -49)",-1.2187520124794793,52.0,39.0,"(1553.0 , 1215.0)",12.30262440452347
500,2093,266,2734,246,"(24 , 70)",1.240498971965643,74.0,51.0,"(907.0 , 1231.0)",18.237695869343327
501,1268,172,1417,170,"(23 , 49)",1.13193702783139,54.0,30.0,"(941.0 , 1227.0)",18.8960584136121
502,440,103,486,104,"(11 , -29)",-1.208252089530389,31.0,18.0,"(1577.0 , 1216.0)",10.814722968756154
503,257,68,266,68,"(19 , -8)",-0.3985224456664202,20.0,16.0,"(813.0 , 1212.0)",11.34314575050762
504,3531,306,4293,300,"(69 , -60)",-0.7157435896688801,91.0,60.0,"(512.0 , 1246.0)",28.320647575958432
505,837,136,893,136,"(40 , -21)",-0.483447001567199,45.0,24.0,"(2031.0 , 1226.0)",16.13942890050825
506,1940,246,2410,234,"(58 , -47)",-0.6810170104471179,74.0,44.0,"(417.0 , 1242.0)",18.578560135987985
507,1567,168,1606,168,"(26 , -45)",-1.0468769791096977,51.0,41.0,"(1128.0 , 1244.0)",27.964331152381803
508,3248,324,3873,292,"(88 , 34)",0.3686959026580498,94.0,55.0,"(1208.0 , 1248.0)",23.44133427536736
509,1544,170,1578,170,"(27 , 38)",0.9530406012286641,46.0,44.0,"(248.0 , 1244.0)",26.305865259298354
510,3663,317,4215,286,"(52 , -71)",-0.938658365265903,88.0,67.0,"(1518.0 , 1262.0)",28.08788022374366
511,3627,425,5550,370,"(38 , -91)",-1.17522517605209,98.0,67.0,"(688.0 , 1284.0)",18.716792015829782
512,1496,192,1701,192,"(17 , -57)",-1.2809498368832768,59.0,39.0,"(464.0 , 1260.0)",19.57465919289621
513,1139,164,1248,164,"(27 , -39)",-0.9652516631899266,47.0,32.0,"(1588.0 , 1252.0)",17.719106546354368
514,1438,204,1668,204,"(52 , -43)",-0.6909432280024016,67.0,29.0,"(111.0 , 1258.0)",16.89721419004013
515,2416,258,2678,256,"(62 , 57)",0.7434060561760788,84.0,44.0,"(370.0 , 1268.0)",22.73578086447683
516,639,116,707,116,"(10 , -32)",-1.2679114584199251,33.0,27.0,"(1751.0 , 1252.0)",14.787329596448105
517,4326,365,5193,348,"(7 , -88)",-1.491418012235323,88.0,85.0,"(857.0 , 1285.0)",28.0
518,654,124,711,120,"(12 , -43)",-1.2986504362637092,44.0,18.0,"(1419.0 , 1263.0)",13.478584532064769
519,1411,176,1526,176,"(40 , -22)",-0.5028432109278609,45.0,41.0,"(1816.0 , 1267.0)",21.087121525220798
520,1418,180,1593,176,"(40 , 37)",0.746456820300409,54.0,40.0,"(182.0 , 1267.0)",20.36263001049016
521,4749,342,5346,322,"(62 , -75)",-0.880005398517178,97.0,78.0,"(615.0 , 1292.0)",34.891206297719364
522,2520,334,3701,300,"(82 , -33)",-0.3826072143578002,88.0,55.0,"(1105.0 , 1282.0)",16.774817347571087
523,2388,274,2904,246,"(27 , 69)",1.1978086049948355,74.0,54.0,"(1616.0 , 1288.0)",20.49739590397204
524,1790,230,2141,208,"(37 , -51)",-0.9431669009934023,63.0,45.0,"(1569.0 , 1288.0)",18.560945055124925
525,3433,339,4225,296,"(82 , 33)",0.3826072143578002,88.0,53.0,"(303.0 , 1290.0)",23.516328707156553
526,3813,386,4856,328,"(65 , 82)",0.9005329665881089,104.0,60.0,"(1698.0 , 1305.0)",22.343071800404246
527,2037,274,2525,256,"(79 , -20)",-0.24795484481569088,81.0,34.0,"(99.0 , 1285.0)",16.970882018027908
528,4292,394,5490,378,"(108 , -44)",-0.386875717731028,116.0,55.0,"(1045.0 , 1299.0)",24.94559836420393
529,1608,190,1724,190,"(6 , 53)",1.458068715204519,53.0,43.0,"(1481.0 , 1290.0)",22.03924588705197
530,1403,225,1753,222,"(51 , 56)",0.8320931674407788,75.0,30.0,"(1665.0 , 1292.0)",14.28498480877196
531,1679,204,1901,198,"(45 , -44)",-0.7741626811394856,62.0,37.0,"(454.0 , 1293.0)",20.635547098622048
532,1185,162,1269,162,"(39 , -32)",-0.6871242101414391,50.0,32.0,"(238.0 , 1290.0)",19.16341170664813
533,9014,729,14476,636,"(169 , 53)",0.3038953092570897,177.0,105.0,"(1258.0 , 1337.0)",26.683093172101678
534,409,91,429,92,"(28 , 6)",0.21109333322274654,28.0,19.0,"(1641.0 , 1283.0)",12.330667007912647
535,907,158,1089,150,"(12 , 49)",1.3306253189347235,50.0,26.0,"(407.0 , 1299.0)",13.941244161735884
536,2078,214,2194,214,"(18 , -59)",-1.2746811809199319,61.0,47.0,"(950.0 , 1310.0)",25.49553607011911
537,968,144,1074,144,"(39 , 23)",0.5328438876193887,45.0,29.0,"(757.0 , 1301.0)",17.889229723725165
538,884,137,965,138,"(33 , 26)",0.6673061349783543,42.0,32.0,"(1235.0 , 1306.0)",17.248161864080696
539,804,132,871,132,"(15 , -39)",-1.2036224929766774,41.0,23.0,"(1770.0 , 1310.0)",16.118056983865866
540,5679,436,7091,416,"(81 , -86)",-0.8153293417512567,118.0,78.0,"(833.0 , 1347.0)",30.247222271211285
541,1652,188,1705,188,"(54 , -13)",-0.23624526071843754,55.0,40.0,"(1992.0 , 1315.0)",23.399152557588106
542,1039,162,1226,148,"(37 , 27)",0.6304014214735073,45.0,42.0,"(511.0 , 1314.0)",15.979600329521542
543,1524,186,1643,186,"(53 , 9)",0.1682067718570861,53.0,41.0,"(1517.0 , 1318.0)",21.23638980668044
544,232,62,247,62,"(15 , -16)",-0.8176450458327023,21.0,17.0,"(1895.0 , 1305.0)",12.627718676730986
545,5181,414,6388,380,"(73 , 83)",0.8494131412317925,110.0,96.0,"(315.0 , 1351.0)",29.12762609678242
546,548,114,632,116,"(21 , 31)",0.9753864513161641,37.0,21.0,"(785.0 , 1320.0)",12.24423179299114
547,2049,273,2508,256,"(14 , 93)",1.4213806168784289,94.0,32.0,"(465.0 , 1361.0)",17.171017042231547
548,1179,184,1427,184,"(5 , -58)",-1.484802035600656,58.0,28.0,"(887.0 , 1341.0)",15.389544269972067
549,780,128,844,128,"(36 , 22)",0.5485494024505281,42.0,27.0,"(694.0 , 1330.0)",16.379500648186692
550,2288,264,2874,258,"(75 , 34)",0.42562246833963147,82.0,44.0,"(732.0 , 1344.0)",20.524731996391708
551,810,137,886,136,"(34 , 23)",0.5947592574833528,41.0,33.0,"(507.0 , 1341.0)",15.195800987708772
552,985,155,1119,152,"(46 , 17)",0.3539974368318961,49.0,24.0,"(2036.0 , 1346.0)",16.021988648366086
553,1675,192,1810,192,"(31 , -43)",-0.946160904023283,53.0,41.0,"(56.0 , 1364.0)",22.920127592031093
554,1668,244,2108,238,"(65 , 40)",0.5516549825285469,76.0,34.0,"(1679.0 , 1364.0)",15.689956963163233
555,2356,254,2653,244,"(80 , 17)",0.20938539295349548,81.0,39.0,"(1857.0 , 1362.0)",22.55796780813146
556,3827,352,4768,336,"(103 , -22)",-0.2104302033464736,105.0,66.0,"(668.0 , 1370.0)",25.4140590867246
557,1480,184,1731,186,"(42 , 38)",0.7354397676755056,56.0,36.0,"(771.0 , 1366.0)",20.780959574163017
558,2160,212,2217,212,"(51 , -19)",-0.35662013595143194,54.0,52.0,"(1785.0 , 1370.0)",27.524521594286007
559,1799,198,1918,198,"(58 , 8)",0.13706617431018764,58.0,41.0,"(1989.0 , 1364.0)",23.98039968965031
560,1593,247,2036,220,"(17 , 74)",1.3449846452515413,75.0,32.0,"(108.0 , 1384.0)",14.632460802796587
561,2639,248,2840,244,"(19 , -75)",-1.32268287769822,77.0,43.0,"(944.0 , 1386.0)",27.286890084580435
562,1465,172,1542,172,"(27 , -39)",-0.9652516631899266,47.0,43.0,"(146.0 , 1376.0)",23.404082057734577
563,3020,304,3654,266,"(35 , -77)",-1.1441688336680205,84.0,60.0,"(237.0 , 1396.0)",23.50238100637325
564,5107,436,6636,402,"(24 , 122)",1.3765553306134928,124.0,72.0,"(430.0 , 1421.0)",26.695686625790984
565,391,89,428,90,"(27 , -5)",-0.18311081726248413,27.0,19.0,"(2031.0 , 1371.0)",12.048897118448417
566,369,90,410,90,"(30 , -9)",-0.2914567944778671,31.0,16.0,"(1435.0 , 1372.0)",10.784625486140019
567,1476,180,1587,180,"(48 , -15)",-0.3028848683749714,50.0,43.0,"(25.0 , 1388.0)",21.569250972280038
568,2218,272,2945,262,"(72 , 20)",0.27094685033842053,74.0,55.0,"(1199.0 , 1404.0)",18.949006126277112
569,1613,180,1672,180,"(51 , -10)",-0.1936219928559454,51.0,40.0,"(1382.0 , 1391.0)",24.70221686981556
570,1445,164,1478,164,"(16 , 43)",1.2145766713987465,45.0,42.0,"(1491.0 , 1393.0)",25.637708504262783
571,419,103,475,103,"(19 , -24)",-0.901157381118259,30.0,19.0,"(801.0 , 1388.0)",10.127500200032006
572,1642,219,1994,196,"(28 , -49)",-1.0516502125483738,56.0,47.0,"(1687.0 , 1403.0)",17.93203563476112
573,1276,168,1406,168,"(50 , -17)",-0.3277385067805555,52.0,36.0,"(295.0 , 1397.0)",19.909277965625478
574,1320,164,1377,164,"(47 , -8)",-0.1685969396094296,47.0,36.0,"(1991.0 , 1398.0)",22.0
575,3684,320,4409,290,"(54 , 65)",0.8775732009539101,84.0,77.0,"(734.0 , 1426.0)",27.88474311681847
576,5358,464,7346,434,"(105 , -69)",-0.5813801838048998,125.0,74.0,"(342.0 , 1440.0)",26.01111179706686
577,3028,290,3384,284,"(83 , -44)",-0.4874526351858761,93.0,44.0,"(1742.0 , 1418.0)",25.29565697946851
578,5533,429,6731,366,"(69 , 82)",0.871279114458433,107.0,93.0,"(861.0 , 1438.0)",29.987056100611852
579,410,94,453,94,"(20 , -26)",-0.9151007005533605,32.0,20.0,"(1069.0 , 1412.0)",11.573139558123437
580,2180,240,2466,236,"(79 , 16)",0.19982864507299022,80.0,38.0,"(136.0 , 1419.0)",22.317112637166453
581,1137,167,1276,166,"(53 , -16)",-0.2931868965578822,55.0,27.0,"(995.0 , 1413.0)",17.131663338072574
582,2624,246,2749,246,"(65 , 19)",0.28438477659385886,67.0,55.0,"(1583.0 , 1431.0)",27.46692784951673
583,701,126,763,126,"(26 , -32)",-0.8884797719201486,41.0,22.0,"(810.0 , 1417.0)",14.433951834123988
584,4158,365,4951,336,"(73 , 83)",0.8494131412317925,110.0,61.0,"(1270.0 , 1444.0)",26.68559417140122
585,1026,171,1257,172,"(30 , -43)",-0.9616328611341242,52.0,27.0,"(687.0 , 1426.0)",14.438120867734689
586,510,102,529,102,"(15 , 30)",1.1071487177940904,33.0,21.0,"(178.0 , 1422.0)",13.65728071767299
587,862,132,930,132,"(36 , -14)",-0.37089128881266237,38.0,32.0,"(66.0 , 1432.0)",17.933480826680636
588,206,60,219,60,"(10 , 18)",1.0636978224025597,20.0,12.0,"(516.0 , 1427.0)",10.641101056459327
589,274,81,299,81,"(25 , -4)",-0.1586552621864014,25.0,17.0,"(1023.0 , 1429.0)",8.585416852711795
590,2720,238,2889,236,"(47 , 51)",0.8261918462653137,69.0,56.0,"(658.0 , 1455.0)",30.85999301676063
591,1090,152,1201,152,"(19 , 43)",1.154731821071074,47.0,33.0,"(1210.0 , 1443.0)",19.18511227777322
592,2210,214,2310,214,"(59 , -26)",-0.4150747336946735,64.0,51.0,"(1842.0 , 1445.0)",27.96081442175573
593,752,140,866,140,"(25 , -38)",-0.9888912086550111,45.0,24.0,"(398.0 , 1444.0)",13.251436829068453
594,1543,184,1626,184,"(58 , -15)",-0.25307565216460226,59.0,35.0,"(974.0 , 1439.0)",22.06258159282835
595,2609,236,2756,234,"(75 , -24)",-0.3097029445424562,78.0,44.0,"(1498.0 , 1451.0)",29.4703538795332
596,1469,202,1765,190,"(59 , -11)",-0.184324408899699,60.0,36.0,"(251.0 , 1451.0)",17.617633905085235
597,2891,297,3492,272,"(57 , 55)",0.7675429182578958,79.0,63.0,"(802.0 , 1470.0)",23.043921259287977
598,1306,172,1450,168,"(45 , 24)",0.4899573262537283,51.0,36.0,"(1016.0 , 1452.0)",19.697639604537912
599,1265,170,1374,166,"(50 , 10)",0.19739555984988078,50.0,34.0,"(115.0 , 1453.0)",19.235219751736317
600,1827,186,1893,186,"(28 , -44)",-1.0040671092713902,52.0,48.0,"(1645.0 , 1470.0)",28.190166576399445
601,455,102,492,102,"(30 , 11)",0.35144479400355166,31.0,22.0,"(1187.0 , 1462.0)",11.52681138751788
602,1520,190,1708,190,"(56 , -8)",-0.1418970546041639,56.0,40.0,"(963.0 , 1480.0)",20.36607289756973
603,2044,210,2210,206,"(23 , -60)",-1.2047398109474783,64.0,46.0,"(1916.0 , 1491.0)",25.811987709834963
604,516,114,551,115,"(14 , 38)",1.2178059389679863,40.0,18.0,"(1894.0 , 1480.0)",11.288085521941493
605,1430,176,1557,176,"(19 , -49)",-1.200890259338339,52.0,41.0,"(1335.0 , 1488.0)",21.505556241596015
606,3674,320,4164,310,"(96 , 20)",0.2053953891897674,98.0,51.0,"(1031.0 , 1496.0)",27.788890071173547
607,358,104,498,104,"(26 , 22)",0.702256931509007,34.0,15.0,"(1119.0 , 1479.0)",8.167445499872994
608,961,152,1077,150,"(41 , 23)",0.5112307122777896,47.0,30.0,"(1192.0 , 1481.0)",16.02273902416409
609,996,150,1085,148,"(18 , 42)",1.1659045405098132,45.0,35.0,"(2019.0 , 1487.0)",17.245370899470906
610,1676,194,1825,194,"(25 , -51)",-1.1150225708181911,56.0,46.0,"(1980.0 , 1494.0)",22.495192752108313
611,2561,288,3205,258,"(73 , 43)",0.532322511232846,84.0,55.0,"(725.0 , 1495.0)",20.784767890792487
612,1229,168,1390,168,"(27 , 43)",1.010109331812091,50.0,32.0,"(1364.0 , 1496.0)",18.869932987559245
613,655,116,715,116,"(32 , 15)",0.43833655985795783,35.0,23.0,"(1551.0 , 1489.0)",15.361818303014145
614,1788,219,2184,212,"(29 , 49)",1.0364008500404829,56.0,41.0,"(1780.0 , 1503.0)",19.971234927042048
615,599,126,738,126,"(34 , 9)",0.2587708919636976,35.0,27.0,"(406.0 , 1495.0)",11.66946798494806
616,608,136,765,136,"(33 , -35)",-0.8148014516014535,48.0,23.0,"(524.0 , 1503.0)",10.590600178560749
617,1398,248,1904,190,"(49 , 22)",0.42200502990221767,53.0,44.0,"(603.0 , 1511.0)",12.542947924487045
618,2793,246,2941,246,"(70 , 33)",0.44053034061651314,77.0,50.0,"(1595.0 , 1516.0)",30.047655095366895
619,1451,192,1703,192,"(58 , 12)",0.20401797959254858,59.0,33.0,"(71.0 , 1516.0)",18.793836266979532
620,533,106,557,106,"(19 , 30)",1.0062269331267966,35.0,22.0,"(1797.0 , 1515.0)",13.490388168742312
